ix,race_id,driver_id,lap,position,time,milliseconds
78666,905,824,45,12,1:21.532,81532
78667,905,824,46,12,1:22.606,82606
78668,905,824,47,12,1:21.788,81788
78669,905,824,48,12,1:21.987,81987
78670,905,824,49,12,1:21.611,81611
78671,905,824,50,12,1:21.741,81741
78672,905,824,51,12,1:21.997,81997
78673,905,824,52,12,1:21.889,81889
78674,905,824,53,12,1:21.830,81830
78675,905,824,54,12,1:21.868,81868
78676,905,824,55,12,1:21.635,81635
78677,905,824,56,11,1:22.070,82070
78678,905,824,57,11,1:22.329,82329
78679,905,824,58,11,1:21.879,81879
78680,905,824,59,11,1:21.879,81879
78681,905,824,60,10,1:22.745,82745
78682,905,824,61,10,1:23.272,83272
78683,905,824,62,10,1:24.796,84796
78684,905,824,63,10,1:21.824,81824
78685,905,824,64,10,1:22.036,82036
78686,905,824,65,10,1:22.483,82483
78687,905,824,66,10,1:24.396,84396
78688,905,824,67,10,1:21.978,81978
78689,905,824,68,10,1:22.173,82173
78690,905,824,69,10,1:22.460,82460
78691,905,824,70,10,1:23.050,83050
78692,905,824,71,10,1:22.363,82363
78693,905,824,72,10,1:22.255,82255
78694,905,824,73,8,1:23.979,83979
78695,905,824,74,8,1:23.822,83822
78696,905,824,75,8,1:22.895,82895
78697,905,824,76,8,1:22.848,82848
78698,905,824,77,8,1:22.849,82849
78699,905,820,1,17,2:03.311,123311
78700,905,820,2,17,2:00.674,120674
78701,905,820,3,17,1:50.251,110251
78702,905,820,4,16,1:28.929,88929
78703,905,820,5,16,1:25.508,85508
78704,905,820,6,16,1:24.892,84892
78705,905,820,7,16,1:24.045,84045
78706,905,820,8,16,1:23.948,83948
78707,905,820,9,16,1:23.660,83660
78708,905,820,10,16,1:23.631,83631
78709,905,820,11,15,1:23.755,83755
78710,905,820,12,15,1:23.424,83424
78711,905,820,13,15,1:23.741,83741
78712,905,820,14,15,1:23.986,83986
78713,905,820,15,15,1:24.156,84156
78714,905,820,16,16,1:26.304,86304
78715,905,820,17,16,1:23.631,83631
78716,905,820,18,16,1:23.360,83360
78717,905,820,19,16,1:23.618,83618
78718,905,820,20,16,1:23.315,83315
78719,905,820,21,16,1:23.522,83522
78720,905,820,22,16,1:23.152,83152
78721,905,820,23,16,1:23.514,83514
78722,905,820,24,17,1:50.933,110933
78723,905,820,25,17,1:41.295,101295
78724,905,820,26,17,1:50.471,110471
78725,905,820,27,17,2:35.458,155458
78726,905,820,28,17,1:43.200,103200
78727,905,820,29,17,1:51.263,111263
78728,905,820,30,17,1:27.960,87960
78729,905,820,31,17,1:23.269,83269
78730,905,820,32,17,1:23.475,83475
78731,905,820,33,17,1:23.203,83203
78732,905,820,34,17,1:23.197,83197
78733,905,820,35,17,1:24.993,84993
78734,905,820,36,17,1:23.483,83483
78735,905,820,37,17,1:23.705,83705
78736,905,820,38,17,1:24.807,84807
78737,905,820,39,17,1:25.096,85096
78738,905,820,40,17,1:23.894,83894
78739,905,820,41,17,1:24.431,84431
78740,905,820,42,17,1:23.923,83923
78741,905,820,43,17,1:23.806,83806
78742,905,820,44,17,1:24.817,84817
78743,905,820,45,17,1:27.286,87286
78744,905,820,46,17,1:24.381,84381
78745,905,820,47,17,1:27.508,87508
78746,905,820,48,17,1:25.798,85798
78747,905,820,49,17,1:23.745,83745
78748,905,820,50,17,1:24.238,84238
78749,905,820,51,16,1:24.256,84256
78750,905,820,52,16,1:24.477,84477
78751,905,820,53,16,1:24.706,84706
78752,905,820,54,16,1:28.060,88060
78753,905,820,55,16,1:27.715,87715
78754,905,820,56,15,1:24.759,84759
78755,905,820,57,15,1:31.090,91090
78756,905,820,58,15,1:31.397,91397
78757,905,820,59,15,1:27.017,87017
78758,905,820,60,14,1:26.283,86283
78759,905,820,61,14,1:28.202,88202
78760,905,820,62,14,1:23.154,83154
78761,905,820,63,14,1:22.119,82119
78762,905,820,64,14,1:23.721,83721
78763,905,820,65,14,1:23.478,83478
78764,905,820,66,14,1:42.521,102521
78765,905,820,67,14,1:25.980,85980
78766,905,820,68,14,1:21.075,81075
78767,905,820,69,14,1:20.579,80579
78768,905,820,70,14,1:20.836,80836
78769,905,820,71,14,1:21.747,81747
78770,905,820,72,14,1:21.429,81429
78771,905,820,73,14,1:20.644,80644
78772,905,820,74,14,1:21.527,81527
78773,905,820,75,14,1:21.098,81098
78774,905,828,1,18,2:05.579,125579
78775,905,828,2,18,1:59.657,119657
78776,905,828,3,18,1:50.348,110348
78777,905,828,4,17,1:28.965,88965
78778,905,828,5,17,1:26.067,86067
78779,905,828,6,17,1:24.955,84955
78780,905,828,7,17,1:24.938,84938
78781,905,828,8,17,1:24.578,84578
78782,905,828,9,17,1:24.148,84148
78783,905,828,10,17,1:23.776,83776
78784,905,828,11,17,1:25.452,85452
78785,905,828,12,17,1:23.665,83665
78786,905,828,13,17,1:24.210,84210
78787,905,828,14,17,1:23.344,83344
78788,905,828,15,17,1:23.721,83721
78789,905,828,16,17,1:23.622,83622
78790,905,828,17,17,1:23.434,83434
78791,905,828,18,17,1:23.523,83523
78792,905,828,19,17,1:23.289,83289
78793,905,828,20,17,1:23.120,83120
78794,905,828,21,17,1:23.675,83675
78795,905,828,22,17,1:23.362,83362
78796,905,828,23,17,1:25.988,85988
78797,905,828,24,15,1:25.226,85226
78798,905,828,25,16,1:58.467,118467
78799,905,828,26,16,1:51.484,111484
78800,905,828,27,16,1:44.643,104643
78801,905,828,28,16,1:27.325,87325
78802,905,828,29,16,1:25.475,85475
78803,905,828,30,16,1:36.629,96629
78804,905,828,31,16,1:25.005,85005
78805,905,828,32,16,1:23.126,83126
78806,905,828,33,16,1:23.663,83663
78807,905,828,34,16,1:23.112,83112
78808,905,828,35,16,1:23.797,83797
78809,905,828,36,16,1:24.657,84657
78810,905,828,37,16,1:23.692,83692
78811,905,828,38,16,1:23.808,83808
78812,905,828,39,15,1:23.769,83769
78813,905,828,40,15,1:22.277,82277
78814,905,828,41,15,1:22.186,82186
78815,905,828,42,15,1:22.194,82194
78816,905,828,43,15,1:22.355,82355
78817,905,828,44,15,1:23.000,83000
78818,905,828,45,15,1:22.602,82602
78819,905,828,46,15,1:22.550,82550
78820,905,828,47,15,1:21.934,81934
78821,905,828,48,15,1:22.899,82899
78822,905,828,49,15,1:22.444,82444
78823,905,828,50,15,1:22.958,82958
78824,905,828,51,14,1:45.114,105114
78825,905,828,52,14,1:27.112,87112
78826,905,828,53,14,1:20.911,80911
78827,905,828,54,14,1:21.230,81230
78828,905,828,55,14,1:21.382,81382
78829,905,828,56,13,1:22.442,82442
78830,905,828,57,13,1:21.611,81611
78831,905,828,58,13,1:21.907,81907
78832,905,828,59,13,1:21.412,81412
78833,905,828,60,12,1:21.797,81797
78834,905,828,61,12,1:21.971,81971
78835,905,828,62,12,1:21.351,81351
78836,905,828,63,12,1:23.162,83162
78837,905,828,64,12,1:22.206,82206
78838,905,828,65,12,1:21.458,81458
78839,905,828,66,12,1:21.231,81231
78840,905,828,67,12,1:21.069,81069
78841,905,828,68,12,1:21.033,81033
78842,905,828,69,12,1:21.442,81442
78843,905,828,70,12,1:21.197,81197
78844,905,828,71,12,1:21.311,81311
78845,905,828,72,12,1:21.127,81127
78846,905,828,73,11,1:21.932,81932
78847,905,828,74,11,1:21.380,81380
78848,905,828,75,11,1:21.422,81422
78849,905,828,76,11,1:21.679,81679
78850,905,828,77,11,1:21.823,81823
78851,905,154,1,19,2:17.410,137410
78852,905,154,2,19,1:49.291,109291
78853,905,154,3,19,1:49.800,109800
78854,905,154,4,18,1:28.741,88741
78855,905,154,5,18,1:25.847,85847
78856,905,154,6,18,1:24.841,84841
78857,905,154,7,18,1:25.158,85158
78858,905,154,8,18,1:24.581,84581
78859,905,154,9,19,1:26.114,86114
78860,905,154,10,19,1:23.527,83527
78861,905,154,11,18,1:23.705,83705
78862,905,154,12,18,1:23.550,83550
78863,905,154,13,18,1:24.215,84215
78864,905,154,14,18,1:23.440,83440
78865,905,154,15,18,1:23.734,83734
78866,905,154,16,18,1:23.477,83477
78867,905,154,17,18,1:23.518,83518
78868,905,154,18,18,1:23.507,83507
78869,905,154,19,18,1:23.269,83269
78870,905,154,20,18,1:23.347,83347
78871,905,154,21,18,1:23.780,83780
78872,905,154,22,18,1:23.161,83161
78873,905,154,23,18,1:44.376,104376
78874,905,154,24,16,1:25.733,85733
78875,905,154,25,15,1:37.663,97663
78876,905,154,26,15,1:50.565,110565
78877,905,154,27,15,1:45.601,105601
78878,905,154,28,15,1:26.546,86546
78879,905,154,29,15,1:24.855,84855
78880,905,154,30,15,1:38.297,98297
78881,905,154,31,15,1:23.788,83788
78882,905,154,32,15,1:23.285,83285
78883,905,154,33,15,1:24.516,84516
78884,905,154,34,15,1:22.899,82899
78885,905,154,35,15,1:24.245,84245
78886,905,154,36,15,1:24.403,84403
78887,905,154,37,15,1:24.016,84016
78888,905,154,38,15,1:23.889,83889
78889,905,154,39,14,1:23.095,83095
78890,905,154,40,14,1:21.229,81229
78891,905,154,41,14,1:21.186,81186
78892,905,154,42,14,1:21.332,81332
78893,905,154,43,14,1:21.469,81469
78894,905,154,44,14,1:21.135,81135
78895,905,154,45,14,1:21.119,81119
78896,905,154,46,14,1:21.119,81119
78897,905,154,47,14,1:21.743,81743
78898,905,154,48,14,1:21.181,81181
78899,905,154,49,14,1:21.480,81480
78900,905,154,50,14,1:21.810,81810
78901,905,154,51,13,1:22.040,82040
78902,905,154,52,13,1:21.478,81478
78903,905,154,53,13,1:20.979,80979
78904,905,154,54,13,1:21.326,81326
78905,905,154,55,13,1:21.153,81153
78906,905,154,56,12,1:22.237,82237
78907,905,154,57,12,1:21.899,81899
78908,905,154,58,12,1:21.677,81677
78909,905,154,59,12,1:22.189,82189
78910,905,154,60,11,1:29.483,89483
78911,905,154,61,11,1:23.106,83106
78912,905,154,62,11,1:21.724,81724
78913,905,154,63,11,1:21.439,81439
78914,905,154,64,11,1:23.570,83570
78915,905,154,65,11,1:21.097,81097
78916,905,154,66,11,1:21.387,81387
78917,905,154,67,11,1:21.530,81530
78918,905,154,68,11,1:21.439,81439
78919,905,154,69,11,1:22.328,82328
78920,905,154,70,11,1:22.490,82490
78921,905,154,71,11,1:22.588,82588
78922,905,154,72,11,1:24.009,84009
78923,905,154,73,9,1:22.814,82814
78924,905,154,74,9,1:23.242,83242
78925,905,154,75,9,1:23.033,83033
78926,905,154,76,9,1:22.746,82746
78927,905,154,77,9,1:23.003,83003
78928,905,16,1,20,2:25.066,145066
78929,905,16,2,20,1:44.523,104523
78930,905,16,3,20,1:47.029,107029
78931,905,16,4,19,1:28.976,88976
78932,905,16,5,19,1:25.705,85705
78933,905,16,6,19,1:24.913,84913
78934,905,16,7,19,1:25.215,85215
78935,905,16,8,19,1:24.680,84680
78936,905,16,9,18,1:23.785,83785
78937,905,16,10,18,1:23.416,83416
78938,905,16,11,16,1:22.892,82892
78939,905,16,12,16,1:21.906,81906
78940,905,16,13,16,1:22.323,82323
78941,905,16,14,16,1:23.653,83653
78942,905,16,15,16,1:24.135,84135
78943,905,16,16,15,1:24.987,84987
78944,905,16,17,15,1:22.177,82177
78945,905,16,18,15,1:21.945,81945
78946,905,16,19,15,1:21.785,81785
78947,905,16,20,15,1:21.888,81888
78948,905,16,21,15,1:22.426,82426
78949,905,16,22,15,1:22.138,82138
78950,905,16,23,15,1:21.761,81761
78951,906,3,1,1,1:42.208,102208
78952,906,3,2,1,2:15.374,135374
78953,906,3,3,1,2:05.978,125978
78954,906,3,4,1,2:05.553,125553
78955,906,3,5,1,2:01.105,121105
78956,906,3,6,1,1:55.504,115504
78957,906,3,7,1,1:59.505,119505
78958,906,3,8,1,1:20.126,80126
78959,906,3,9,1,1:20.279,80279
78960,906,3,10,1,1:19.959,79959
78961,906,3,11,1,1:19.840,79840
78962,906,3,12,1,1:20.330,80330
78963,906,3,13,1,1:20.064,80064
78964,906,3,14,1,1:20.654,80654
78965,906,3,15,1,1:20.686,80686
78966,906,3,16,1,1:20.363,80363
78967,906,3,17,1,1:20.040,80040
78968,906,3,18,2,1:35.767,95767
78969,906,3,19,1,1:22.563,82563
78970,906,3,20,1,1:20.550,80550
78971,906,3,21,1,1:20.949,80949
78972,906,3,22,1,1:20.088,80088
78973,906,3,23,1,1:19.619,79619
78974,906,3,24,1,1:19.160,79160
78975,906,3,25,1,1:18.616,78616
78976,906,3,26,1,1:19.648,79648
78977,906,3,27,1,1:19.430,79430
78978,906,3,28,1,1:19.124,79124
78979,906,3,29,1,1:19.350,79350
78980,906,3,30,1,1:19.110,79110
78981,906,3,31,1,1:19.192,79192
78982,906,3,32,1,1:19.684,79684
78983,906,3,33,1,1:18.881,78881
78984,906,3,34,1,1:18.918,78918
78985,906,3,35,1,1:19.022,79022
78986,906,3,36,1,1:19.205,79205
78987,906,3,37,1,1:22.102,82102
78988,906,3,38,1,1:22.704,82704
78989,906,3,39,1,1:23.070,83070
78990,906,3,40,1,1:21.948,81948
78991,906,3,41,1,1:21.996,81996
78992,906,3,42,1,1:20.945,80945
78993,906,3,43,1,1:20.712,80712
78994,906,3,44,2,1:37.748,97748
78995,906,3,45,3,1:22.812,82812
78996,906,3,46,2,1:21.222,81222
78997,906,3,47,2,1:21.415,81415
78998,906,3,48,1,1:24.168,84168
78999,906,3,49,1,1:21.401,81401
79000,906,3,50,1,1:20.649,80649
79001,906,3,51,1,1:20.279,80279
79002,906,3,52,1,1:20.131,80131
79003,906,3,53,1,1:19.790,79790
79004,906,3,54,1,1:19.826,79826
79005,906,3,55,1,1:19.832,79832
79006,906,3,56,1,1:19.825,79825
79007,906,3,57,1,1:19.854,79854
79008,906,3,58,1,1:19.769,79769
79009,906,3,59,1,1:19.872,79872
79010,906,3,60,1,1:19.773,79773
79011,906,3,61,1,1:19.728,79728
79012,906,3,62,1,1:19.735,79735
79013,906,3,63,1,1:19.493,79493
79014,906,3,64,1,1:19.754,79754
79015,906,3,65,1,1:19.605,79605
79016,906,3,66,1,1:20.278,80278
79017,906,3,67,1,1:19.596,79596
79018,906,3,68,2,1:19.950,79950
79019,906,3,69,2,1:20.049,80049
79020,906,3,70,2,1:40.591,100591
79021,906,20,1,2,1:45.628,105628
79022,906,20,2,2,2:12.589,132589
79023,906,20,3,2,2:06.424,126424
79024,906,20,4,2,2:05.770,125770
79025,906,20,5,2,2:01.056,121056
79026,906,20,6,2,1:55.114,115114
79027,906,20,7,2,1:59.497,119497
79028,906,20,8,2,1:20.676,80676
79029,906,20,9,2,1:20.192,80192
79030,906,20,10,3,1:20.952,80952
79031,906,20,11,3,1:21.401,81401
79032,906,20,12,3,1:21.316,81316
79033,906,20,13,3,1:21.500,81500
79034,906,20,14,3,1:21.712,81712
79035,906,20,15,7,1:37.188,97188
79036,906,20,16,6,1:23.175,83175
79037,906,20,17,5,1:20.675,80675
79038,906,20,18,5,1:20.391,80391
79039,906,20,19,5,1:20.095,80095
79040,906,20,20,5,1:20.203,80203
79041,906,20,21,5,1:20.691,80691
79042,906,20,22,5,1:21.306,81306
79043,906,20,23,5,1:21.941,81941
79044,906,20,24,5,1:20.578,80578
79045,906,20,25,5,1:20.753,80753
79046,906,20,26,5,1:20.592,80592
79047,906,20,27,5,1:20.685,80685
79048,906,20,28,5,1:20.613,80613
79049,906,20,29,5,1:20.333,80333
79050,906,20,30,5,1:20.590,80590
79051,906,20,31,5,1:20.378,80378
79052,906,20,32,5,1:20.575,80575
79053,906,20,33,5,1:20.663,80663
79054,906,20,34,4,1:20.666,80666
79055,906,20,35,4,1:20.361,80361
79056,906,20,36,8,1:36.058,96058
79057,906,20,37,9,1:22.043,82043
79058,906,20,38,9,1:19.437,79437
79059,906,20,39,8,1:19.891,79891
79060,906,20,40,8,1:19.843,79843
79061,906,20,41,7,1:19.610,79610
79062,906,20,42,7,1:19.893,79893
79063,906,20,43,7,1:19.785,79785
79064,906,20,44,6,1:19.880,79880
79065,906,20,45,6,1:20.204,80204
79066,906,20,46,6,1:19.492,79492
79067,906,20,47,5,1:19.795,79795
79068,906,20,48,4,1:19.171,79171
79069,906,20,49,4,1:20.108,80108
79070,906,20,50,4,1:19.770,79770
79071,906,20,51,4,1:20.278,80278
79072,906,20,52,4,1:20.068,80068
79073,906,20,53,4,1:19.773,79773
79074,906,20,54,4,1:19.912,79912
79075,906,20,55,4,1:19.899,79899
79076,906,20,56,4,1:19.938,79938
79077,906,20,57,4,1:19.549,79549
79078,906,20,58,4,1:19.705,79705
79079,906,20,59,4,1:19.956,79956
79080,906,20,60,4,1:19.379,79379
79081,906,20,61,4,1:19.894,79894
79082,906,20,62,4,1:19.656,79656
79083,906,20,63,4,1:19.712,79712
79084,906,20,64,4,1:20.207,80207
79085,906,20,65,4,1:19.462,79462
79086,906,20,66,4,1:21.304,81304
79087,906,20,67,4,1:19.703,79703
79088,906,20,68,4,1:19.692,79692
79089,906,20,69,3,1:20.032,80032
79090,906,20,70,3,1:38.699,98699
79091,906,1,1,3,1:47.756,107756
79092,906,1,2,3,2:11.891,131891
79093,906,1,3,3,2:06.427,126427
79094,906,1,4,3,2:05.375,125375
79095,906,1,5,3,2:00.331,120331
79096,906,1,6,3,1:56.207,116207
79097,906,1,7,3,1:58.751,118751
79098,906,1,8,3,1:20.380,80380
79099,906,1,9,3,1:20.340,80340
79100,906,1,10,2,1:19.927,79927
79101,906,1,11,2,1:20.152,80152
79102,906,1,12,2,1:20.043,80043
79103,906,1,13,2,1:20.241,80241
79104,906,1,14,2,1:20.414,80414
79105,906,1,15,2,1:20.510,80510
79106,906,1,16,2,1:20.678,80678
79107,906,1,17,2,1:20.200,80200
79108,906,1,18,1,1:20.208,80208
79109,906,1,19,2,1:36.686,96686
79110,906,1,20,2,1:22.651,82651
79111,906,1,21,2,1:20.081,80081
79112,906,1,22,2,1:19.561,79561
79113,906,1,23,2,1:19.076,79076
79114,906,1,24,2,1:18.942,78942
79115,906,1,25,2,1:19.236,79236
79116,906,1,26,2,1:19.529,79529
79117,906,1,27,2,1:18.999,78999
79118,906,1,28,2,1:19.086,79086
79119,906,1,29,2,1:19.138,79138
79120,906,1,30,2,1:19.515,79515
79121,906,1,31,2,1:18.970,78970
79122,906,1,32,2,1:19.438,79438
79123,906,1,33,2,1:19.296,79296
79124,906,1,34,2,1:19.303,79303
79125,906,1,35,2,1:19.160,79160
79126,906,1,36,2,1:20.103,80103
79127,906,1,37,2,1:21.796,81796
79128,906,1,38,2,1:22.357,82357
79129,906,1,39,2,1:22.093,82093
79130,906,1,40,2,1:22.032,82032
79131,906,1,41,2,1:22.364,82364
79132,906,1,42,2,1:21.242,81242
79133,906,1,43,2,1:20.715,80715
79134,906,1,44,1,1:20.324,80324
79135,906,1,45,1,1:35.855,95855
79136,906,1,46,3,1:24.355,84355
79137,906,822,1,4,1:49.177,109177
79138,906,822,2,4,2:11.003,131003
79139,906,822,3,4,2:06.599,126599
79140,906,822,4,4,2:05.574,125574
79141,906,822,5,4,2:00.725,120725
79142,906,822,6,4,1:55.665,115665
79143,906,822,7,4,1:58.355,118355
79144,906,822,8,4,1:21.259,81259
79145,906,822,9,4,1:20.470,80470
79146,906,822,10,4,1:20.853,80853
79147,906,822,11,4,1:21.624,81624
79148,906,822,12,4,1:21.725,81725
79149,906,822,13,4,1:21.849,81849
79150,906,822,14,13,1:37.554,97554
79151,906,822,15,9,1:22.746,82746
79152,906,822,16,7,1:21.122,81122
79153,906,822,17,6,1:20.900,80900
79154,906,822,18,6,1:20.488,80488
79155,906,822,19,6,1:20.632,80632
79156,906,822,20,6,1:20.497,80497
79157,906,822,21,6,1:20.589,80589
79158,906,822,22,6,1:20.550,80550
79159,906,822,23,6,1:20.665,80665
79160,906,822,24,6,1:20.552,80552
79161,906,822,25,6,1:21.369,81369
79162,906,822,26,6,1:20.464,80464
79163,906,822,27,6,1:20.218,80218
79164,906,822,28,6,1:19.966,79966
79165,906,822,29,6,1:20.247,80247
79166,906,822,30,6,1:20.352,80352
79167,906,822,31,6,1:20.557,80557
79168,906,822,32,6,1:21.391,81391
79169,906,822,33,6,1:20.277,80277
79170,906,822,34,5,1:20.318,80318
79171,906,822,35,10,1:37.328,97328
79172,906,822,36,12,1:23.250,83250
79173,906,822,37,12,1:20.517,80517
79174,906,822,38,11,1:20.200,80200
79175,906,822,39,9,1:19.701,79701
79176,906,822,40,9,1:19.438,79438
79177,906,822,41,9,1:19.524,79524
79178,906,822,42,9,1:19.829,79829
79179,906,822,43,9,1:20.165,80165
79180,906,822,44,8,1:19.763,79763
79181,906,822,45,8,1:20.434,80434
79182,906,822,46,8,1:19.987,79987
79183,906,822,47,7,1:20.495,80495
79184,906,822,48,7,1:19.811,79811
79185,906,822,49,6,1:20.264,80264
79186,906,822,50,6,1:19.926,79926
79187,906,822,51,6,1:19.361,79361
79188,906,822,52,6,1:19.321,79321
79189,906,822,53,6,1:19.843,79843
79190,906,822,54,6,1:20.022,80022
79191,906,822,55,6,1:20.071,80071
79192,906,822,56,6,1:20.099,80099
79193,906,822,57,7,1:21.330,81330
79194,906,822,58,7,1:21.247,81247
79195,906,822,59,7,1:21.168,81168
79196,906,822,60,9,1:22.045,82045
79197,906,822,61,9,1:21.683,81683
79198,906,822,62,9,1:21.425,81425
79199,906,822,63,9,1:20.527,80527
79200,906,822,64,9,1:19.989,79989
79201,906,822,65,9,1:19.535,79535
79202,906,822,66,9,1:20.011,80011
79203,906,822,67,9,1:19.643,79643
79204,906,822,68,9,1:19.547,79547
79205,906,822,69,9,1:20.027,80027
79206,906,822,70,7,1:42.550,102550
79207,906,13,1,5,1:52.012,112012
79208,906,13,2,5,2:09.223,129223
79209,906,13,3,5,2:06.478,126478
79210,906,13,4,5,2:06.389,126389
79211,906,13,5,5,2:00.496,120496
79212,906,13,6,5,1:55.433,115433
79213,906,13,7,5,1:57.296,117296
79214,906,13,8,5,1:21.899,81899
79215,906,13,9,5,1:20.406,80406
79216,906,13,10,5,1:21.090,81090
79217,906,13,11,5,1:21.922,81922
79218,906,13,12,5,1:21.752,81752
79219,906,13,13,5,1:21.932,81932
79220,906,13,14,4,1:22.071,82071
79221,906,13,15,12,1:42.493,102493
79222,906,13,16,13,1:23.148,83148
79223,906,13,17,12,1:21.395,81395
79224,906,13,18,11,1:20.732,80732
79225,906,13,19,11,1:21.013,81013
79226,906,13,20,11,1:20.826,80826
79227,906,13,21,11,1:20.608,80608
79228,906,13,22,9,1:21.395,81395
79229,906,13,23,9,1:20.138,80138
79230,906,13,24,9,1:20.017,80017
79231,906,13,25,9,1:21.433,81433
79232,906,13,26,8,1:20.559,80559
79233,906,13,27,8,1:19.800,79800
79234,906,13,28,8,1:19.852,79852
79235,906,13,29,8,1:20.027,80027
79236,906,13,30,8,1:20.075,80075
79237,906,13,31,8,1:19.737,79737
79238,906,13,32,8,1:19.814,79814
79239,906,13,33,8,1:19.797,79797
79240,906,13,34,7,1:19.717,79717
79241,906,13,35,6,1:19.761,79761
79242,906,13,36,5,1:19.576,79576
79243,906,13,37,4,1:19.500,79500
79244,906,13,38,4,1:19.391,79391
79245,906,13,39,4,1:19.496,79496
79246,906,13,40,4,1:19.845,79845
79247,906,13,41,3,1:20.095,80095
79248,906,13,42,3,1:19.659,79659
79249,906,13,43,3,1:19.828,79828
79250,906,13,44,3,1:20.037,80037
79251,906,13,45,2,1:20.165,80165
79252,906,13,46,1,1:20.370,80370
79253,906,13,47,1,1:20.546,80546
79254,906,13,48,6,1:36.845,96845
79255,906,13,49,7,1:22.309,82309
79256,906,13,50,7,1:18.895,78895
79257,906,13,51,7,1:19.322,79322
79258,906,13,52,7,1:19.413,79413
79259,906,13,53,7,1:19.841,79841
79260,906,13,54,7,1:19.898,79898
79261,906,13,55,7,1:20.120,80120
79262,906,13,56,7,1:20.155,80155
79263,906,13,57,5,1:20.007,80007
79264,906,13,58,5,1:18.504,78504
79265,906,13,59,5,1:18.508,78508
79266,906,13,60,5,1:18.877,78877
79267,906,13,61,5,1:18.664,78664
79268,906,13,62,5,1:19.017,79017
79269,906,13,63,5,1:19.614,79614
79270,906,13,64,5,1:20.500,80500
79271,906,13,65,5,1:19.063,79063
79272,906,13,66,5,1:21.475,81475
79273,906,13,67,5,1:19.608,79608
79274,906,13,68,5,1:19.807,79807
79275,906,13,69,5,1:20.129,80129
79276,906,817,1,6,1:53.331,113331
79277,906,817,2,6,2:09.274,129274
79278,906,817,3,6,2:06.339,126339
79279,906,817,4,6,2:05.788,125788
79280,906,817,5,6,2:00.415,120415
79281,906,817,6,6,1:56.090,116090
79282,906,817,7,6,1:56.596,116596
79283,906,817,8,6,1:22.324,82324
79284,906,817,9,6,1:20.877,80877
79285,906,817,10,6,1:20.927,80927
79286,906,817,11,6,1:21.132,81132
79287,906,817,12,6,1:21.794,81794
79288,906,817,13,15,1:38.031,98031
79289,906,817,14,14,1:22.621,82621
79290,906,817,15,10,1:20.616,80616
79291,906,817,16,9,1:21.264,81264
79292,906,817,17,7,1:21.406,81406
79293,906,817,18,7,1:21.477,81477
79294,906,817,19,7,1:21.030,81030
79295,906,817,20,7,1:20.905,80905
79296,906,817,21,7,1:20.612,80612
79297,906,817,22,7,1:20.641,80641
79298,906,817,23,7,1:20.624,80624
79299,906,817,24,7,1:20.492,80492
79300,906,817,25,7,1:20.921,80921
79301,906,817,26,7,1:20.709,80709
79302,906,817,27,7,1:19.906,79906
79303,906,817,28,7,1:20.110,80110
79304,906,817,29,7,1:20.268,80268
79305,906,817,30,7,1:20.108,80108
79306,906,817,31,7,1:19.814,79814
79307,906,817,32,7,1:20.058,80058
79308,906,817,33,7,1:20.263,80263
79309,906,817,34,6,1:20.365,80365
79310,906,817,35,5,1:20.363,80363
79311,906,817,36,4,1:19.412,79412
79312,906,817,37,6,1:35.162,95162
79313,906,817,38,8,1:21.285,81285
79314,906,817,39,7,1:19.946,79946
79315,906,817,40,7,1:19.378,79378
79316,906,817,41,6,1:19.922,79922
79317,906,817,42,6,1:19.633,79633
79318,906,817,43,6,1:19.606,79606
79319,906,817,44,5,1:19.891,79891
79320,906,817,45,5,1:19.847,79847
79321,906,817,46,5,1:19.521,79521
79322,906,817,47,4,1:19.754,79754
79323,906,817,48,3,1:19.601,79601
79324,906,817,49,3,1:20.108,80108
79325,906,817,50,3,1:20.183,80183
79326,906,817,51,3,1:20.172,80172
79327,906,817,52,3,1:19.826,79826
79328,906,817,53,3,1:19.762,79762
79329,906,817,54,3,1:19.908,79908
79330,906,817,55,3,1:20.170,80170
79331,906,817,56,3,1:19.906,79906
79332,906,817,57,3,1:19.756,79756
79333,906,817,58,3,1:19.685,79685
79334,906,817,59,3,1:19.772,79772
79335,906,817,60,3,1:19.656,79656
79336,906,817,61,3,1:19.787,79787
79337,906,817,62,3,1:19.728,79728
79338,906,817,63,3,1:19.674,79674
79339,906,817,64,3,1:19.815,79815
79340,906,817,65,3,1:19.619,79619
79341,906,817,66,2,1:20.138,80138
79342,906,817,67,2,1:19.082,79082
79343,906,817,68,1,1:18.640,78640
79344,906,817,69,1,1:19.075,79075
79345,906,817,70,1,1:37.919,97919
79346,906,818,1,7,1:55.488,115488
79347,906,818,2,7,2:08.579,128579
79348,906,818,3,7,2:06.469,126469
79349,906,818,4,7,2:06.583,126583
79350,906,818,5,7,2:00.481,120481
79351,906,818,6,7,1:55.288,115288
79352,906,818,7,7,1:55.534,115534
79353,906,818,8,7,1:22.420,82420
79354,906,818,9,7,1:21.342,81342
79355,906,818,10,7,1:21.638,81638
79356,906,818,11,7,1:21.716,81716
79357,906,818,12,7,1:21.635,81635
79358,906,818,13,6,1:22.226,82226
79359,906,818,14,5,1:22.025,82025
79360,906,818,15,11,1:38.336,98336
79361,906,818,16,11,1:23.207,83207
79362,906,818,17,10,1:21.591,81591
79363,906,818,18,10,1:21.219,81219
